rd,rd_latent,size,cash,lev,growth,profit
0.15295660540317985,0.15295660540317985,0.23887808378998632,0.23149072136513868,0.10068582998389204,0.21906573421521958,0.07382083780658362
0.2178617784195147,0.2178617784195147,0.17673475740120595,0.6936757228491207,0.6423090986423459,0.01827243244128887,0.1369059253395874
0.44203177704005336,0.44203177704005336,0.655749137667592,0.2664320965278831,0.27054761328750837,-0.11587538222273668,0.1750489534029478
0.0,-0.6256092159840065,-0.22745195921915934,0.17421501962466648,0.11233274380211936,-0.2711241197763968,-0.042596038036635614
0.5966889505152687,0.5966889505152687,-2.048097261832826,0.5523600797168718,0.5257280338985201,0.05102737436261995,0.1559566220915491
0.6283419880023486,0.6283419880023486,-0.14794260880104407,0.5173916855546982,0.822001789986881,-0.10302763944305816,0.08264102404291505
0.0,-0.7996196679996672,-3.374290877636805,0.1367643711529049,0.4124462544853053,-0.06669817859348785,0.03139002881202771
0.5894706618056318,0.5894706618056318,0.7173166522696567,0.3008078388040217,0.4305101240787169,0.020185489829990348,0.007337186536130219
0.2934415468116766,0.2934415468116766,0.5269188595758326,0.47978324649194565,0.12653098631209506,-0.08156235474623573,0.13136389512628655
0.0,-0.013929500185296012,0.41300464113174024,0.30065524045568437,0.44595176915666973,-0.024580278018656157,0.09439179546408163
0.3359477327699155,0.3359477327699155,-0.10016125962944997,0.37345839621047044,0.15023741484059178,0.017767994582300148,-0.026842070013014654
0.0,-0.1746793996462847,-0.19700501990685118,0.3373032209769161,0.5401684619639168,0.26631143249274397,0.100841578932059
0.0,-0.13670871531678264,-0.957504436139105,0.24427120704786315,0.6718698601354316,0.37408720953871266,-0.02276646925676004
0.6209124795313359,0.6209124795313359,0.327205842997412,0.560312358334273,0.4205751648827267,-0.056121556296801225,0.07533288080297726
0.2987149263126998,0.2987149263126998,-0.3700125063793451,0.07689742074063628,0.5128162491989664,0.24660621234891406,0.018969956931585704
0.0,-1.4242124628759798,-1.460945474040195,0.10618610061883525,0.3332125367122555,-0.2194426840510068,0.19020251502470753
0.4997233692787384,0.4997233692787384,0.6447682458359407,0.2741370449615335,0.30895630724892154,0.39975224913001844,0.09501815402024846
0.1333057470505588,0.1333057470505588,0.7684427241177397,0.5567277238233828,0.8955749054749467,0.015361162058255023,0.07534177076985166
0.28528463422139494,0.28528463422139494,-0.28257728690726786,0.3013696889674996,0.2529387266611075,-0.19973462895825278,0.019585283824986765
0.0,-1.232963956906667,0.6019371547752966,0.2425260044203069,0.3974148948071968,0.17419556633279865,0.0755397985459506
0.0,-0.37678214355469264,-0.6874492601842965,0.11574867422375988,0.5512968705924076,-0.24444004839704592,0.10233872181069456
1.1897279483060985,1.1897279483060985,0.2762847887274505,0.07982801417484618,0.7285647750980428,0.13756687910861848,0.0686299915532529
0.814202911117081,0.814202911117081,0.9155087058410785,0.17736093016111876,0.5349511119902379,-0.02864338943499603,0.05408375984608621
0.0,-0.9405636775496472,-1.1844799535324388,0.2899625982716373,0.05815772087202339,0.3530569756237418,0.07315171551197937
0.0,-0.7941119990987243,0.04593381583608131,0.1381871600647534,0.13753028148494933,-0.005961449023711457,0.04158993083677488
0.3197886426357201,0.3197886426357201,1.0932834696628595,0.44193699257436636,0.7178471483986946,0.29968194465517256,0.0517342649319535
0.0,-1.010279573034806,-2.281414647376477,0.31822487948362843,0.8229723721833199,-0.1550130008809812,0.03343316759670949
0.0,-0.5014325060408312,-2.3967192401387383,0.2659838198433875,0.4126746155377438,0.11668140202147084,0.06938583936042263
0.0,-1.5543191293088432,-2.4203808918005234,0.2778490621576757,0.3463834163524651,0.04436534312230648,0.09357852139810709
0.0,-0.16562176817849236,0.022142996506850657,0.036609876809782164,0.37930554929097,0.07242207118355591,0.15825657832528028
0.0,-1.626314794898361,0.06400587916562583,0.39748257597465075,0.4213346921016279,-0.17400251081078005,0.11147067046718367
0.0,-1.3837554997797619,0.11671979167957908,0.25632676680524286,0.7197052887902817,0.1582127772139322,0.15217288597863862
0.0,-1.1798825233834902,-1.7409519976447925,0.1923510914995458,0.39675245759730265,0.4479517513789386,-0.05529148021415124
0.0,-0.7877065057930012,-1.8651729492693765,0.4671647727348363,0.2769025128764727,-0.08309655152134439,0.09945049408650455
0.0,-0.27393162600968,0.27905187914089913,0.49128712266374286,0.16972408905783323,-0.12959430221410412,0.05744658680134944
0.0,-1.1994435135726997,0.9005114622728271,0.23197337583390742,0.8537284262576327,-0.03501872271355028,0.06821828355007079
0.0,-0.29342920971783537,0.8695027655422,0.3308266917633296,0.6243398670722962,0.09163857761695023,0.13045742533994398
0.0,-1.3371183086057432,-0.7074019037542247,0.15364323902578575,0.4530018269918965,0.08576997686428288,-0.0037486125790974142
0.0,-0.8210736739672985,-1.4145076750632766,0.2262964149197162,0.26902967452057014,0.00778488695195452,0.1525921365436012
0.0,-0.35256429073938433,-1.1847118785097754,0.3446598345006747,0.590046972600965,-0.12563194570901903,0.10636432297513598
0.0,-0.006536482390529508,-1.2825030202534504,0.2790019527175722,0.5867465590708059,0.33918105251749103,0.09802361937357007
0.0,-1.1386998638621832,-0.4297760008765585,0.10288220575996455,0.12737640367827457,-0.21193338504519144,-0.07178815920975605
0.0,-0.5516878994766921,-0.5326811853560569,0.20175223660717354,0.5365574161703285,-0.3618163957013101,0.003116280751504899
0.8166129241084319,0.8166129241084319,0.435450089429673,0.4130981056936571,0.0733345609918858,0.018475074223758492,0.20438207815950243
0.0,-1.823742944844151,-0.5989449035970547,0.04858676246970225,0.35402598487762577,-0.02952322669808126,-0.04398521726435145
0.6161062035888262,0.6161062035888262,0.43633368494197794,0.24261851517560012,0.3448245437615767,-0.0457330392891802,0.03221776335383738
0.0,-1.1610479339637316,-0.23753663209717768,0.054735258141556914,0.43033260288790565,-0.014790267242395017,0.040674692926055855
0.22152995725514135,0.22152995725514135,0.30631126563619726,0.21920507828282068,0.47732352185225757,-0.14272025627389578,0.2434104967278583
0.7372499582231737,0.7372499582231737,1.1773867003965943,0.695314371058621,0.5438678186974016,0.0650036807926515,0.013555456794444302
0.0,-0.15128266366000076,-1.2243855466862705,0.21606498789341974,0.4406336647749994,0.011651278674240748,-0.08469863113490063
0.0,-1.232586616460845,-1.4402138478786004,0.14849742028068938,0.3083570086069349,-0.025721715354635175,0.05696638976933749
0.0,-0.6190628059237886,-0.08113481704523327,0.2377221315034504,0.3801508015546762,-0.07259800138587418,0.03461600217073131
0.0,-1.0298153447253744,0.590778779075765,0.07592156306149996,0.15389050093775228,0.0023368857287169587,-0.0137569900821298
0.0,-0.2554397260476532,0.255476684123874,0.43891920318762656,0.6024129966212799,-0.34301295584855745,0.09825895498320772
0.2149280903665975,0.2149280903665975,1.0414329872627368,0.4888468763616576,0.07481976949571531,0.025987308266257912,0.10288255376557814
0.5518248772855541,0.5518248772855541,0.8379210888551524,0.5911649532243002,0.40527039395459985,0.018475639062395098,0.10407219745544344
0.0,-0.11986649098939811,1.3643295279429775,0.24297474215379983,0.5224363068364466,-0.09899136291520295,0.040752940393548355
0.9222486223405277,0.9222486223405277,0.9661360876656996,0.04823559978743556,0.6448954941546159,0.2866515834614452,-0.05444393290195221
0.09842944009497412,0.09842944009497412,0.3392825634005861,0.7277011070104306,0.618201211642191,0.013973916989895668,0.21419729983118896
0.0,-0.23651528096047164,0.7983675928960604,0.07592585237545384,0.3275953755622685,-0.13860762689693445,0.017847522792247238
0.0,-1.0742993978576956,-0.9910380416333954,0.10728515617035712,0.531245444098014,-0.11199198697695469,0.04164891417110605
0.23333128723533827,0.23333128723533827,1.176777364367023,0.25587460380723953,0.22529689037914344,-0.25097114005002114,0.1299299666219874
0.0,-0.6733455744893596,0.06621074719309539,0.22031808963659458,0.7466450353646287,-0.03693530741153703,-0.019354646850745727
0.0,-1.0085011883341815,0.7363786020024434,0.21994291572985977,0.32171113613906016,0.2974237161194695,0.07293896065497052
0.0,-1.076325974031854,-1.1962885147998825,0.11540132576093094,0.49011276250395436,-0.07724579893547394,0.0161004826778501
0.383374924642806,0.383374924642806,0.977461388977331,0.13709630039422885,0.5427742288992827,0.2997650754145133,0.1189166191744315
0.0,-0.22740468670759467,0.2506687503795412,0.3978414793828557,0.40384348366311645,0.556575271467482,-0.04899642387622086
0.0,-0.613296487994728,0.9261319378117037,0.17119506913128196,0.611943523833986,0.008562547296469603,-0.16683480272198864
0.1397785870103037,0.1397785870103037,0.24319526802095473,0.5179731374128106,0.07321733710060092,0.2092632866425208,0.16700351975738362
0.0,-0.24860178967808,1.3564823101179844,0.08750393282008954,0.470535415890694,0.42396637198191156,0.10759484161623137
0.32146525635966927,0.32146525635966927,-0.5229105779676744,0.45087892634012045,0.19202634248871941,0.06627294789553839,0.08802139189525712
0.0,-0.5718411594331905,-1.5899799946906379,0.41815488426208564,0.4009035956226705,-0.19179569446694644,0.04013389824356354
