size,cash,lev,profit,collateral,bank_access,credit_window,loan_latent,loan,rate_latent,rate,firm_size_log,leverage_ratio,cash_ratio,profitability
1.820690786077017,2.0473034805337216,-0.40272035079629237,1.0596536179734932,0.5406351024400226,0.23542246977535827,1,1.7251763180102577,1,5.8263674556548395,5.8263674556548395,23.638621707469316,0.4016735579044449,0.36378427844269773,0.0817896085392048
-0.053693859955888185,-0.26615597064667246,-0.1876484218902535,0.3106276106021518,0.09180283354948723,-1.3347810436254075,1,-1.396377842597084,0,7.266039919356657,,21.9516755260397,0.4274821893731696,0.1787075223482662,0.05931882831806456
-0.011531590631176007,-1.306032333617777,-1.0040490150997303,-1.2277125221533658,0.3142101252322571,-0.18701284939616636,1,-0.9781765765493793,0,6.940700096917408,,21.989621568431943,0.3295141181880324,0.09551741331057785,0.013168624335399032
-0.29572417839855447,-0.32601008932495723,-0.19898836693028482,-0.8041903379096448,-0.42819740045211496,0.8963936130853497,1,-1.2100384609864514,0,6.2653638913448235,,21.7338482394413,0.42612139596836585,0.17391919285400342,0.02587428986271066
1.348597433736738,0.1438358845367239,0.07986961641016505,0.851492401423223,-0.5441626631044495,0.9354414705532461,0,2.0210533719592068,1,5.655007130465398,5.655007130465398,23.213737690363065,0.4595843539692198,0.21150687076293792,0.07554477204269669
1.6503964284345363,-0.7806522336560102,1.022259197789162,-0.9799906722742119,0.13432033524119075,1.0008801099776627,0,-0.20539976740942634,0,7.376762336507118,,23.485356785591083,0.5726711037346994,0.1375478213075192,0.02060027983177365
-1.5929699541001956,-0.08761126571594167,-1.1034158611232718,-1.6144545329916193,-0.7371308755708424,1.6090896802128083,0,-0.06903251354587892,0,6.586305623054643,,20.566327041309822,0.31759009666520743,0.1929910987427247,0.0015663640102514254
-0.2061491112383328,-2.7037876430301226,0.5279776424957149,0.24665547123706347,-0.5528923447903551,-0.6029747090029007,0,-0.9671921294304358,0,5.813135261466075,,21.8144657998855,0.5133573170994858,0.01,0.05739966413711191
0.7351531411883976,-0.9946036545357453,1.0009530090301415,0.4287602973490448,0.34102960091869167,-0.6078156865037193,0,-0.13445358937681895,0,6.100631981249776,,22.66163782706956,0.570114361083617,0.12043170763714038,0.06286280892047134
-1.4212145363200859,0.45744581040818827,0.024824196260886316,0.9858160552942966,-1.4559979833395194,-1.0773714345516527,1,-1.9177205801797355,0,6.353580543067006,,20.720906917311922,0.4529789035513064,0.23659566483265507,0.0795744816588289
0.7263563110868516,1.8178912631678208,-0.09917078832653169,-0.27658678067299985,-0.4747129265300824,0.4222006241289732,1,-0.7137915741456213,0,5.859430179597475,,22.653720679978168,0.4380995054008162,0.3454313010534257,0.04170239657981001
-1.4553372395874922,0.3457718405475128,0.04773450740362138,0.08237291661217655,0.11991261866074554,-0.5443502925546994,1,-1.5086897045723422,0,6.791689128699428,,20.690196484371256,0.45572814088843455,0.22766174724380103,0.052471187498365296
0.14438725538186326,-0.2721138433326834,-1.0249309662896668,-1.993022054313654,0.6979573048502692,0.7712203724055566,0,2.0435411182544145,1,5.09626132760975,5.09626132760975,22.129948529843677,0.32700828404523996,0.17823089253338534,-0.00979066162940962
-0.32353802171059276,2.041227685851739,-1.9503454374170164,1.4112069463623962,-0.04297619773861354,0.38422468498819407,1,2.2131966832810885,1,4.204146579693571,4.204146579693571,21.708815780460466,0.21595854750995805,0.3632982148681392,0.0923362083908719
0.05301377208337251,-0.17326254527599627,0.6966320195090034,0.2844471604193252,-0.19691858322262418,-0.08761456450000671,1,0.5754361905807737,1,6.2427979806173495,6.2427979806173495,22.047712394875035,0.5335958423410804,0.1861389963779203,0.05853341481257976
-1.0256068362902029,-1.937763624483707,-0.7463780517575067,-0.6147461586054533,0.5770463141199726,0.6532063296968971,1,-0.5861340225947956,0,6.998961110156759,,21.076953847338817,0.36043463378909923,0.044978910041303444,0.0315576152418364
-1.2079063691670453,1.8483971302712952,0.3597744625551393,-1.175219158092764,-0.6683575550284271,0.018254808059695257,0,-0.8819746299235084,0,8.023193370638072,,20.91288426774966,0.4931729355066167,0.3478717704217036,0.014743425257217085
0.1096064058354577,0.4832962839020109,0.8899981911748988,-0.06290723390045838,-0.9003054704144289,0.501219684698376,1,-0.05665874956745836,0,6.1905848375171795,,22.098645765251913,0.5567997829409879,0.2386637027121609,0.048112782982986255
-0.4376132694421687,1.250438751609803,-0.5046180299058726,-1.1458199620430298,-1.1362564303736693,1.9747529578611682,0,0.6196475101971467,1,6.045513726603162,6.045513726603162,21.606148057502047,0.3894458364112953,0.30003510012878426,0.01562540113870911
-0.27796745387460137,0.4101921525564716,0.3303559479561939,1.1428755401973645,0.9753488452181689,0.04762328831035158,1,0.49946376241144796,1,5.831527288775998,5.831527288775998,21.74982929151286,0.4896427137547433,0.23281537220451776,0.08428626620592095
-0.45180987899297964,-1.3657620646371114,-0.7083245204159528,-2.2449441158630163,-0.2964457181851315,-0.12832776020595835,0,-1.5360764371138662,0,7.152313525531932,,21.593371108906318,0.36500105755008566,0.0907390348290311,-0.01734832347589048
-0.764949938275298,-1.9812996963678364,-0.859458449982347,0.7461078353547229,-0.6488538830004623,0.8470118578760731,1,0.6495899737119979,1,5.491927858005565,5.491927858005565,21.31154505555223,0.34686498600211835,0.041496024290573086,0.07238323506064169
0.13885865766587646,1.1149678408494152,-0.18112113136833022,0.14479969929258568,0.771452197403799,0.4893115076190601,0,1.24640143836471,1,6.1332121528104455,6.1332121528104455,22.12497279189929,0.42826546423580036,0.2891974272679532,0.054343990978777575
-0.41534226906992383,0.2239294549675514,0.1975069798055225,0.8515550823100211,-0.28757515030179276,0.6074706913251409,0,1.3300513582227036,1,7.086753065918754,7.086753065918754,21.62619195783707,0.4737008375766627,0.2179143563974041,0.07554665246930063
0.20547122367725731,0.24251606997951528,-0.8150410606767226,0.14206757539318732,1.5167500504727212,-0.19398197649033383,1,1.1414302777120202,1,4.542279283987989,4.542279283987989,22.18492410130953,0.3521950727187933,0.21940128559836122,0.054262027261795624
-0.5664052040001689,0.8986260716958234,-1.555332295707407,-1.9475023691533286,2.073004658916862,-0.2178553318626011,1,0.743532099210307,1,5.138933038389803,5.138933038389803,21.490235316399847,0.26336012451511115,0.27189008573566587,-0.008425071074599853
-1.5955663339508994,-1.1071089003341463,0.46745881967132613,-0.843699071820974,-1.159365369634923,-0.6243711681173986,0,-2.5010499295869413,0,6.761515158140571,,20.56399029944419,0.5060950583605591,0.1114312879732683,0.024689027845370783
-1.5946446846423532,0.48951726137716567,0.6200371634562581,-0.027813246949634166,-0.5358783043608701,-0.7291413882001369,1,-0.2923958775800868,0,6.99180651773358,,20.564819783821882,0.524404459614751,0.23916138091017325,0.049165602591510975
1.0434958513003505,1.3096638000387697,0.5518970789693554,-0.7698519377620812,0.9489050500045495,1.5455782832716443,1,2.444070585964539,1,6.729995466222678,6.729995466222678,22.939146266170315,0.5162276494763227,0.3047731040031016,0.026904441867137568
-0.43987477137916425,-0.021739982299616965,0.2275090413311875,1.562385194318091,0.18920820721704665,2.1726546693694675,0,1.0956196363071746,1,6.978294748850814,6.978294748850814,21.60411270575875,0.4773010849597425,0.19826080141603064,0.09687155582954274
0.297787014340196,-1.7393066288954133,1.480248073816905,0.9207422613564115,0.19737857564171238,-2.915767509821316,1,0.7534758221864428,1,4.295743055456949,4.295743055456949,22.268008312906176,0.6276297688580286,0.06085546968836694,0.07762226784069234
-1.1956617501491373,0.48095864395552906,-0.6807658542070728,-0.8336795785701434,-0.7412012735436679,-1.5818328605302308,0,-3.7683193731247493,0,8.276211266548165,,20.923904424865775,0.36830809749515125,0.23847669151644235,0.0249896126428957
0.08173234548889928,-0.6065223365408028,0.5147446781712045,0.6659689365788407,0.1057109110163638,-0.026824303866657954,0,1.2009685238621517,1,5.008262298561192,5.008262298561192,22.07355911094001,0.5117693613805445,0.15147821307673578,0.06997906809736522
-0.6506647848498514,0.9802342639777587,0.19015386388982644,0.027815917219528197,-1.8969043490467354,-1.16178552938534,1,-4.0107231628477615,0,8.157159062733493,,21.414401693635135,0.47281846366677915,0.27841874111822074,0.050834477516585846
-0.557492471353807,-0.4380089596521452,-1.549417677215022,-0.32840454970793215,0.8028075447566566,0.995669660030669,1,1.29318634773501,1,5.34473721741936,5.34473721741936,21.498256775781574,0.2640698787341974,0.16495928322782838,0.04014786350876204
-0.8087412040042817,-0.6841121907656166,0.769139969439516,0.9245464459565147,-1.8894489957765186,1.0941534390422059,1,-0.3864157703170598,0,7.458229328645931,,21.272132916396146,0.542296796332742,0.1452710247387507,0.07773639337869545
-1.261281140805807,-1.3378280738992692,0.20434450378992605,0.3922388807560945,-1.4037770533243257,-1.4923141704109235,0,-2.86065669470357,0,7.347930184773548,,20.864846973274773,0.4745213404547911,0.09297375408805847,0.06176716642268284
-1.5203138750947869,-0.1417586567960232,0.031362338007449184,-0.13533233062947275,-0.14467554752299872,-0.5306884036365813,1,-0.000586130289663811,0,6.929163516734155,,20.631717512414692,0.45376348056089394,0.18865930745631815,0.04594003008111582
0.2927099968305643,0.08267008385103324,1.5955163136208141,-1.3139487079585597,-0.9222534436937534,-0.44086757280066663,0,-1.0940643543821493,0,7.99589160164652,,22.263438997147507,0.6414619576344978,0.20661360670808268,0.010581538761243216
1.752292161911925,-1.6485602579755725,-0.34003351711835,-0.7560841041561718,0.2838261544971374,0.099702400263846,1,0.8545976292326174,1,6.636364560896677,6.636364560896677,23.577062945720733,0.409195977945798,0.06811517936195421,0.02731747687531485
0.8185822902377493,-1.090252757018633,1.763168118823025,0.03641352680528926,1.0657849512076583,0.7431939879933923,0,-0.7871473026693248,0,6.70345827206231,,22.736724061213973,0.661580174258763,0.11277977943850938,0.05109240580415868
0.9319875492996763,-0.7199347992293642,1.6498776427348558,0.5845945194488353,-0.9234275040853899,-2.29960273328742,1,-2.3611660374997534,0,6.622886066211654,,22.83878879436971,0.6479853171281826,0.14240521606165088,0.06753783558346506
-0.004445832942942409,0.9410256054317675,-0.11189391407910451,-0.7794189131062138,-1.0575348134642306,0.18380534712045893,0,-0.2180476056252465,0,7.483556592368043,,21.99599875035135,0.4365727303105075,0.2752820484345414,0.02661743260681359
-0.9320491307240002,-0.07343780047278171,-1.4952967082521036,-2.034058264470645,1.862390708767142,-0.4493980015753969,1,0.919631513287887,1,6.136348719029355,6.136348719029355,21.1611557823484,0.2705643950097476,0.19412497596217748,-0.011021747934119343
-0.11525713966847913,0.7587487064621493,-0.8683781685259924,-1.3780974416672511,1.11661998862039,0.5621900183022592,0,0.6596369317003826,1,7.249909658403265,7.249909658403265,21.896268574298368,0.3457946197768809,0.26069989651697195,0.008657076749982472
-0.5599125556045913,-0.18883328746954425,-0.4144883969542429,-0.5421951427782109,0.31934326252077966,0.35539668170047883,1,-0.5140923260257626,0,6.561344806557001,,21.496078699955866,0.40026139236549085,0.18489333700243646,0.033734145716653674
0.3746564713741797,-0.4706526934662525,-1.683326222550784,-1.3003106107472138,1.429534116885643,0.8923118755503364,1,1.9246805848016708,1,4.512203583915387,4.512203583915387,22.33719082423676,0.24800085329390595,0.16234778452269982,0.010990681677583589
-0.49121802692624883,2.1745698311128123,-0.4193774762123323,0.228018704662692,-0.7375801321491386,1.5777243093236617,0,-0.5522153646316198,0,5.364122193971934,,21.557903775766377,0.3996747028545201,0.373965586489025,0.056840561139880764
-0.0026507868427732115,0.8739307970523884,-0.5779299376407697,0.7471519826067261,-0.01826847163305116,-0.773673343401979,1,1.092394008995199,1,5.074248907971004,5.074248907971004,21.997614291841504,0.38064840748310763,0.2699144637641911,0.07241455947820179
-0.04261476098840294,0.30146434578131676,-0.37145838502694045,0.25270243331232345,-1.1845046219372133,2.0353349522854547,0,-1.5665721565210813,0,7.696813498682512,,21.961646715110437,0.40542499379676716,0.22411714766250534,0.05758107299936971
-1.0219328843956619,-1.0747143468735894,-1.0124058089801236,0.2099939441430134,0.16419122549285098,-0.19102076755849737,0,-0.20300132715071756,0,6.127591079201515,,21.080260404043905,0.3285113029223852,0.11402285225011285,0.0562998183242904
-1.0808650888510285,-0.5396408750449451,0.821299232542725,0.3570395125799902,1.026945878979497,1.796184652499966,0,1.8411875858624847,1,6.1608908227612,6.1608908227612,21.027221420034074,0.548555907905127,0.1568287299964044,0.06071118537739971
-0.20056995508548123,-0.7281516282212505,-1.0269464242559985,0.9965851877908869,0.5072251606885708,-0.09468854201116982,0,0.20307795930549982,1,5.575774927650481,5.575774927650481,21.819487040423066,0.3267664290892802,0.14174786974229997,0.07989755563372661
-1.090951032425666,-1.1933884161812687,2.6986352886566976,0.8866569964768168,-1.706752970818267,-0.3497816083527964,0,-2.435374153042867,0,7.590876836333575,,21.018144070816902,0.7738362346388037,0.10452892670549851,0.07659970989430451
0.04074123040456426,0.4997897996303375,1.4019348285540871,-1.4259846687025026,0.8004710421886726,1.368602394166979,0,0.1668054280586156,1,7.638427584614475,7.638427584614475,22.036667107364106,0.6182321794264904,0.239983183970427,0.0072204599389249224
-0.5414552335524797,-1.4448572450935038,-1.9912231408632124,-1.659149081416269,-0.30895177030365184,-0.5006540147356844,1,-0.1836117948552521,0,5.7355892734060125,,21.51269028980277,0.21105322309641453,0.08441142039251971,0.0002255275575119356
0.5632789133960684,0.5853743586412042,-0.30882273953633277,-0.7155892685602743,-0.45474986127586997,2.2408434227352014,0,1.3063901456882099,1,7.232361884310131,7.232361884310131,22.506951022056462,0.41294127125564006,0.24682994869129635,0.028532321943191774
1.2374383614767825,0.19799924839971658,-0.7312892269646541,0.4869754939039107,1.055701671602841,-1.5275307052982847,1,0.8992641657169791,1,4.757351916520301,4.757351916520301,23.113694525329105,0.3622452927642415,0.21583993987197733,0.06460926481711732
-0.23946837956826864,-1.3278207321898736,-0.8934544861397254,-0.20404610760490546,-0.45995061902730344,-0.046690649794205744,0,-2.3835867468163547,0,6.630268484969527,,21.78447845838856,0.342785461663233,0.09377434142481011,0.04387861677185284
0.3255291375965123,-0.08563651603563165,1.6554160785989949,0.414572931180769,0.061803277576815877,0.7234250786717435,1,-0.26911290251343334,0,7.17714254096903,,22.29297622383686,0.6486499294318794,0.19314907871714948,0.06243718793542307
-0.02602289598899886,0.563953788109805,-1.4987700447687362,-0.6082421768615328,0.3617909945219035,-0.8974322114841813,1,-1.102539219085462,0,5.664973962392084,,21.9765793936099,0.2701475946277517,0.2451163030487844,0.03175273469415402
-0.6541814243923418,-0.11203748663709893,0.014662777434427161,1.3561684694069398,-0.4075589849353078,1.1923482604406495,1,2.472039014834502,1,4.597419922043278,4.597419922043278,21.411236718046894,0.45175953329213125,0.1910370010690321,0.0906850540822082
1.0874764446612368,0.47805561526806883,1.2503720647282268,-1.1551838138496666,0.05363306214016009,0.6870146495839783,0,0.47836052926549155,1,6.145044042131013,6.145044042131013,22.978728800195114,0.6000446477673872,0.23824444922144553,0.015344485584510008
0.8414152872117288,0.9830125177830467,-0.7094729361284979,-2.017602803263105,1.578936156281273,0.7649946182847205,0,2.6722122386201863,1,5.0255444092914665,5.0255444092914665,22.757273758490555,0.3648632476645803,0.27864100142264375,-0.010528084097893145
1.138984934208953,0.15346213287801827,-0.6595197071558033,1.7972032674287997,0.08145593043954234,-0.7312123387850875,1,0.1351078142801332,1,5.468262418586738,5.468262418586738,23.02508644078806,0.3708576351413036,0.21227697063024148,0.103916098022864
-1.6582328910434976,-0.24726477164807353,-0.24609672833062438,-0.3011543135340906,-0.6129725668445891,-0.2603447604441221,0,-2.9556408529375973,0,7.633927272069282,,20.507590398060852,0.4204683926003251,0.1802188182681541,0.040965370593977285
0.3803141668317436,0.08656949572676227,-0.5697037480397932,-0.18540612127591138,0.46335511597732393,0.03344984302762098,1,2.672718706985845,1,4.51555337690867,4.51555337690867,22.34228275014857,0.38163555023522483,0.206925559658141,0.044437816361722664
1.9774789960733616,-0.7928651392566803,0.2784514284189814,-0.5606422548305204,0.6027133271193593,-0.7764398943233826,0,-1.3511563473345902,0,6.95707985592954,,23.779731096466026,0.48341417141027776,0.13657078885946558,0.03318073235508439
-0.33133365131041526,-0.6054597065777828,-1.2236724932174508,1.6000859481193588,-1.0278468636174851,0.8527715397450936,0,0.9819758419415988,1,4.952727412197749,4.952727412197749,21.701799713820627,0.30315930081390596,0.15156322347377738,0.09800257844358076
-0.4601659013629956,-0.1516869040289161,-0.08827056014827452,-0.07154026376099655,0.41166622946239967,1.8296835297682663,0,2.6801771399651466,1,5.447444926653112,5.447444926653112,21.585850688773306,0.43940753278220707,0.18786504767768672,0.047853792087170104
-0.5376161943029389,0.4331228339325295,1.0662811427679988,-0.44976848136760694,0.06966421135251807,-1.1114051165619978,1,-3.0079042929519213,0,7.358274763200043,,21.516145425127355,0.5779537371321599,0.23464982671460238,0.0365069455589718
2.368757440439167,-1.2980016732297255,0.6398316999130071,-0.35773305583667414,1.6221018179837916,0.4547019307532305,0,0.7670757898806594,1,6.376113137300137,6.376113137300137,24.13188169639525,0.5267798039895608,0.09615986614162197,0.03926800832489978
-0.6303687435609077,0.1815319987193298,1.8864413029149116,-0.10771162162124616,-2.069311942660109,-0.27971285398999357,0,-0.8804046237212151,0,7.443710646938543,,21.432668130795182,0.6763729563497893,0.2145225598975464,0.04676865135136262
0.6083022430712482,1.226374815841026,-0.841779553775231,-0.07639477167493157,0.7722071625433075,1.0903213077958018,1,1.5338399974210466,1,4.93821828394307,4.93821828394307,22.54747201876412,0.34898645354697233,0.2981099852672821,0.047708156849752055
-1.5761422969221994,-2.4224274594517423,2.046472276266122,0.5533050073657707,-2.5861189072925854,1.7867638211255459,1,-1.3940323636637166,0,8.924045841746306,,20.58147193277002,0.6955766731519346,0.01,0.06659915022097312
-0.7195213396730556,1.2852865489467935,-1.4706825577062175,-1.2902873017210832,0.8939991622591318,1.249815648868743,0,0.7223234919345198,1,5.534892453956876,5.534892453956876,21.35243079429425,0.27351809307525393,0.3028229239157435,0.011291380948367506
-0.4821734403598983,0.6551105629456088,-0.9365709599072886,-1.036878803868023,1.106955735476316,0.21619442873332212,0,1.672288549430102,1,6.791037056811321,6.791037056811321,21.566043903676093,0.3376114848111254,0.2524088450356487,0.018893635883959314
-0.05876818107377862,0.7031120558515248,-0.2898041557106033,-1.91428959959775,-0.8253574719406435,-0.5228744564420617,1,-2.610613318807488,0,7.39693947914384,,21.947108637033597,0.4152235013147276,0.256248964468122,-0.007428687987932496
-0.38687486892341677,1.6619163330920175,0.4056153885008721,-0.975900825374419,0.29530018987337225,-0.39558396852449385,1,-0.36280457568581337,0,6.563003500321493,,21.651812617968925,0.49867384662010467,0.33295330664736145,0.020722975238767434
0.3612884552715436,0.04739254909653206,1.0745938285930916,1.2639321986883523,0.45478646099170805,0.9852310580637185,1,1.5991363065146456,1,5.2290779570043755,5.2290779570043755,22.32515960974439,0.578951259431171,0.20379140392772258,0.08791796596065057
-0.34974537862348165,-1.7647902481186972,0.13938302583626874,0.43139438728663637,-0.2527525901593489,-1.0564052365675867,1,-2.6385325846109597,0,7.721310988707183,,21.685229159238865,0.46672596310035225,0.05881678015050423,0.06294183161859909
-1.0399326827929283,-0.5209011197986942,-0.8526156790751942,-0.42429241782891125,0.0316467112826392,0.16007665337343255,0,-1.4891657676187822,0,6.579489363966816,,21.064060585486363,0.3476861185109767,0.15832791041610447,0.037271227465132666
-0.7528593129277905,0.3070060299059165,-1.252908477223876,-1.3845277632697948,0.6119548406182254,0.5559570129330362,1,1.931224987852834,1,5.2377271452430705,5.2377271452430705,21.32242661836499,0.2996509827331349,0.22456048239247334,0.008464167101906159
1.76521449562572,-0.1756050065871568,0.38356271356390137,-2.215187180786332,0.8211892074512332,0.3211394652907131,0,-0.6279154837371027,0,7.764281080957314,,23.58869304606315,0.49602752562766816,0.18595159947302747,-0.016455615423589948
-0.1708710682807769,0.6858808758723494,0.18653500981147503,0.7280794468854246,-0.7364675392630918,0.23146525503706625,1,1.405393529701439,1,5.945436367834964,5.945436367834964,21.8462160385473,0.472384201177377,0.25487047006978797,0.07184238340656274
-1.9310971962440306,-0.5067836078211692,3.5361966366170505,-0.743886311408873,-1.8082000104108527,-0.9419670380469817,0,-5.014452880925873,0,10.463594789746935,,20.26201252338037,0.874343596394046,0.15945731137430647,0.027683410657733814
-0.07238046078426759,-1.902488124597537,-1.1776734489413818,-0.0705711973836351,2.177857747454696,-0.6184280680520625,1,1.548576402943249,1,4.3338583090137375,4.3338583090137375,21.93485758529416,0.3086791861270342,0.04780095003219706,0.04788286407849095
-0.08776831303261214,-0.480631809246308,-1.088270994125159,-0.7844149538639564,-0.8925011673684975,0.16849659730941025,1,-0.4094168090062104,0,5.384674521336821,,21.92100851827065,0.31940748070498093,0.16154945526029538,0.02646755138408131
-0.12310292078118686,0.4474358610986686,0.8512497069228896,-0.09610744516639813,-1.1519434910719146,-0.9542398093282926,1,-1.0198471680146926,0,6.275612741727702,,21.889207371296934,0.5521499648307467,0.2357948688878935,0.04711677664500806
-0.7129079426510042,0.733870958379373,-2.0944871557749725,0.6419726791505938,0.7288297512032664,-0.939430151031139,0,-0.6106170485721502,0,4.860626045329895,,21.358382851614095,0.1986615413070033,0.25870967667034983,0.06925918037451781
0.9075700945113172,2.2439806367462,0.5857344516888113,-0.46037091205393466,-0.8523646330916723,-0.5921341983833998,0,0.8645734701730309,1,4.808149513165913,4.808149513165913,22.816813085060186,0.5202881342026574,0.379518450939696,0.03618887263838196
-0.14281297785892735,-1.0869209378508946,1.2441351443860766,0.15452212752381414,-0.6366502670415134,1.4600819963794511,0,-2.896467476119991,0,9.204998462610185,,21.871468319926965,0.5992962173263292,0.11304632497192844,0.05463566382571443
1.8037038906539908,-2.098759424450464,0.01223572545127163,-0.28795864684681743,2.5067977007962865,0.37667613870241123,1,1.397751771793291,1,5.543051305315105,5.543051305315105,23.62333350158859,0.4514682870541526,0.03209924604396289,0.04136124059459548
0.13156201728307773,1.3896682507303102,-0.8652263107322155,0.05123717867091771,1.511535842531241,0.6585659665726135,0,1.6386813916368161,1,5.072291940826546,5.072291940826546,22.11840581555477,0.34617284271213417,0.31117346005842483,0.05153711536012753
0.9384510511879832,0.8438206018842934,-0.9781252923764667,0.5309854182237826,0.4377780991232757,0.9127378226537417,0,2.6109475014528765,1,4.171255387993552,4.171255387993552,22.844605946069183,0.332624964914824,0.2675056481507435,0.06592956254671348
-0.8040723340177713,-0.3217514145640573,-1.153850985396831,0.5916579759821242,0.27249398215021997,0.03438086155332171,0,0.4724755416890769,1,5.794293500874704,5.794293500874704,21.276334899384004,0.3115378817523803,0.17425988683487542,0.06774973927946373
-0.3164268645905224,-2.172475631806295,-1.7673498425786756,-0.982520719053901,2.0795178813435884,-0.10005145536538683,0,1.521675664464233,1,5.001670105222225,5.001670105222225,21.71521582186853,0.23791801889055894,0.026201949455496393,0.020524378428382974
0.6511733389594722,-0.14228992503375817,-1.4265239460644281,1.0493155924623485,0.3308979563564043,0.642099082746379,0,1.690671812877095,1,4.743800018635118,4.743800018635118,22.586056005063526,0.27881712647226864,0.18861680599729935,0.08147946777387045
