collateral,bank_access,risk,select_index_true,loan_star,loan,loan_amt,rate_latent,loan_rate,u_rate,v_select
0.8390576885707426,2.0387544088052914,-0.4486716915774403,2.95217289573808,2.052764771647487,1,26544.593273109345,5.668751827541311,5.668751827541311,0.9945077838694653,-0.899408124090593
0.6953096427203707,-1.0147366387996284,-1.4304403250506856,0.8989721184808305,-1.338548436885472,0,0.0,4.502689550314158,,0.8903460457559413,-2.2375205553663027
0.602798629101838,2.2184540929083103,0.752715565223848,1.8849274543416592,0.3104899700959214,1,15736.246475794598,6.175833284274679,6.175833284274679,-0.27184274878801656,-1.5744374842457378
0.30555038831430265,0.6862998534780759,1.1604865197202043,-0.12451699010948025,0.21608073764747826,1,8865.299582971711,8.122277482545579,8.122277482545579,0.8230522794567713,0.3405977277569585
0.31088025221701365,0.19147561104913513,-0.15883002923843328,0.4515651318135583,0.3879083574657387,1,13075.003055754663,6.453015575140541,6.453015575140541,0.8090654017381478,-0.06365677434781955
0.05034712707592341,-1.2620473867747382,-0.6218428311525,-0.7883895338416558,-0.08953943047428858,0,0.0,4.655794586092498,,-0.7090026788295647,0.6988501033673672
0.26882512052560664,2.134111339359971,-2.3081148006627052,3.657994651662573,3.098909034691531,1,33923.87790568253,4.067039980764469,4.067039980764469,1.061332370197298,-0.5590856169710424
0.11243339391640673,-0.09155276816069315,-0.9862107453614447,0.5636232878716434,0.06950021525010014,1,7894.338607199937,3.5314315638120792,3.5314315638120792,-1.3065066014822466,-0.49412307262154326
0.35407076716560615,0.10070248812145242,0.7993824512866609,-0.2859441878881927,-0.10342634595247435,0,0.0,6.376411035712284,,-0.4156356461555959,0.18251784193571835
0.8801789975030699,0.662298170438075,-1.8161171469898414,2.8632829517438894,2.9139602306239536,1,33691.05196692103,2.979064323464669,2.979064323464669,0.0614166043305011,0.050677278880064146
0.45625131078055414,1.0117100000757433,0.31778164766126554,0.9875565338721808,1.9609985105227656,1,18818.726782407757,5.909955686258826,5.909955686258826,-0.16258236592011854,0.9734419766505849
0.425577980170802,-3.0506789415783038,-0.2870660396919917,-2.0532472973419815,-2.0058262009766485,0,0.0,5.5375142428969735,,0.18576146970838492,0.04742109636533278
0.1282194071694069,-0.6489650266040591,-0.33232371283538564,-0.3792812883082116,-0.4863930687075636,0,0.0,5.643528174786136,,0.006385134075184821,-0.10711178039935201
0.29978774691710186,1.8881527147941435,-0.7620207988253528,2.3311588650321244,2.7855429570500805,1,25193.004050568135,4.237063687615289,4.237063687615289,-0.6656544048983534,0.454384092017956
0.4809715026781601,-0.4444612957022208,0.741184704539118,-0.53436910113571,0.8052833455419696,1,10461.730249209446,5.440659716535481,5.440659716535481,-1.1327039360585323,1.3396524466776796
0.6766411714866964,-1.5231087738842042,0.5163133402487642,-1.0184118814811065,-0.743770693221342,0,0.0,5.625729233900005,,-0.4415250942012495,0.27464118825976447
0.4095737417248167,0.305803458453866,0.6714497813126777,0.05927015502978039,-0.6140340080298956,0,0.0,7.137851090076681,,0.5695486664193725,-0.673304163059676
0.31759067980589173,-0.7670481051185772,-1.0303348907743681,0.2995076964679394,0.9723585246314277,1,20590.86619373411,3.8328643608402904,3.8328643608402904,-0.7139877439149741,0.6728508281634883
0.2484950644431231,-1.5854053634272807,-0.7219476225940373,-0.7206655049694445,-0.4953070121810157,0,0.0,5.3027917899335355,,0.2909956422856743,0.2253584927884288
0.45604009481431895,0.37922991954880264,-0.07004203617248433,0.7405310867451761,0.08869301019731779,1,12580.335961430505,5.566791896893602,5.566791896893602,-0.02120944885432497,-0.6518380765478583
0.1507451268458407,-1.1102859403792629,0.3612789084423482,-1.2611963094122496,-1.1545765014221054,0,0.0,5.382356832434701,,-1.095884907245518,0.10661980799014405
0.6636238215893208,1.1252812744848415,-0.699505703141467,2.1270105198137985,1.8758366059601566,1,20328.810193593676,4.953326286978583,4.953326286978583,0.3908758107331351,-0.251173913853642
0.1894459643742561,0.8417044517266352,1.4598517142662673,-0.37368794982681486,-1.4445375037554207,0,0.0,7.93666113711447,,0.1297093533120301,-1.0708495539286058
0.35720786513498526,-1.1158648480047024,-1.3307901417624588,0.2818381034500772,1.6202907085316762,1,8486.520679554127,3.862226285238685,3.862226285238685,-0.2634969926530096,1.338452605081599
0.48915039513092506,0.37092009123793945,0.36404093583071934,0.45260440910595784,1.1482835456172036,1,20449.877477206188,5.802227502873034,5.802227502873034,-0.29030071251480216,0.6956791365112457
0.5744773227880595,-0.8711906525882733,-0.07660885178113043,-0.1575110301003041,0.5547882430809878,1,16675.71653069192,4.72219808162332,4.72219808162332,-0.7213919324439977,0.7122992731812919
0.6248675074581905,0.31557843876770936,-2.464824403307183,2.7104311105014975,2.481861269379835,1,18769.084928722925,2.226702882351377,2.226702882351377,-0.17366897993772573,-0.22856984112166243
0.6363350449571937,-0.8660594522272229,-0.7222600650202421,0.41459682506425366,1.5754566490588777,1,9517.078956355357,5.376470677866753,5.376470677866753,0.8110810608428282,1.160859823994624
0.213830473343306,0.11494387966968343,0.0455759704005509,0.10219145893228082,1.5350656116466932,1,7499.404043309425,5.834078067392958,5.834078067392958,-0.17698685126292857,1.4328741527144124
0.8239012932613197,-0.9156175451012292,1.2967329878315033,-0.8885579083068907,-0.4119756877182391,0,0.0,5.509694842064352,,-1.36373490547451,0.47658222058865163
0.2574782244870547,-1.8134374980061065,-0.31916527641411396,-1.204452312937081,-0.6518392199834383,0,0.0,4.965333378376714,,-0.5396100679455308,0.5526130929536427
0.5426378502080755,0.8457378068238691,0.0785237562118477,1.142545416422305,1.1662642117885014,1,11429.390131959633,5.339210356550288,5.339210356550288,-0.33491081097523456,0.02371879536619639
0.6165575055383786,-0.2407308699034001,-1.3706401201187517,1.4057114831479849,1.2484270122742458,1,16302.854505750372,4.013084792781462,4.013084792781462,0.23542607429903673,-0.15728447087373904
0.1019034718632468,0.1164732602077313,0.39514967431028,-0.30979029754075516,0.24467783523981967,1,7405.681590687784,6.875923483504099,6.875923483504099,0.2991753832589828,0.5544681327805748
0.48954452838246304,-2.4911039762984655,-0.6611042510886713,-1.210725078220867,-2.0175903151340364,0,0.0,4.120175628331748,,-0.6904678501675808,-0.8068652369131695
0.24668235791958726,-1.0907349985864288,1.1099941675206417,-1.676599191247503,-1.7276941693751267,0,0.0,6.824765680063007,,-0.47904231773027034,-0.051094978127623834
0.6858907081575312,0.2654523492774716,-0.2292222279116408,1.0735036238322486,0.44295029617439907,1,16727.89958530833,5.296284294467577,5.296284294467577,0.1715863937382885,-0.6305533276578495
0.6186781965028634,0.9290737943547344,0.9961460335571868,0.6278187653124996,3.1252784211096047,1,16711.486317441326,5.207032564393976,5.207032564393976,-1.526670051574215,2.497459655797105
0.3625967141391589,-0.7779022899049364,0.838843925807401,-1.050844326686882,-1.5355181620196003,0,0.0,7.019816913948386,,0.18824822794916776,-0.4846738353327182
0.3241205752209802,-0.209241225081039,-0.020603201233904682,0.025160136154868666,-0.09962221771024826,0,0.0,5.506024042179518,,-0.295483294773975,-0.12478235386511694
0.5357616478650058,-1.2094757846375892,2.906378746656081,-2.7345602523162538,-1.387835106268375,0,0.0,8.510487221893671,,-0.7063603163816755,1.3467251460478789
0.5553703081119072,-0.784201572731584,0.525347983145397,-0.5608324082298192,0.2635090853479617,1,5445.199035905303,5.15559459929438,5.15559459929438,-1.0624145253086734,0.8243414935777809
0.17391015160343443,-0.49522886058895127,0.25622698856580994,-0.6283360682603295,-1.7141764380033218,0,0.0,7.295834958554064,,0.9755478971907504,-1.0858403697429924
0.07474906895066652,0.445894077530162,1.6551328572332993,-1.011428433940937,-1.3200931410400343,0,0.0,8.563246880716038,,0.3802922384676808,-0.3086647070990973
0.07368250715548928,-0.5130885627386081,-0.4039712762619678,-0.28367543647143045,-0.20332818979232875,0,0.0,5.049339650345268,,-0.5609613710984593,0.08034724667910169
0.19777603872024602,-1.8087781696115128,-0.5379828195219436,-1.116976677255996,-0.8197266904789089,0,0.0,4.321017857653315,,-0.9790611734159731,0.2972499867770871
0.3319366888492332,0.07105326785204097,-0.07751315769376148,0.3166446758910208,0.6769738882520508,1,6493.3742965035135,5.876304483305537,5.876304483305537,0.15492312259935742,0.3603292123610301
0.32315482177817145,0.6606729487558723,-0.11143192086199855,0.831404956489522,1.9085942120682535,1,8821.740806612264,6.1103844916378955,6.1103844916378955,0.42130243776029014,1.0771892555787315
0.9022536560340578,-1.7573683898375996,-1.727461783943823,0.7698756422418858,0.9690827842599881,1,14987.723760545263,3.7362986115454477,3.7362986115454477,0.7332175459143933,0.19920714201810233
0.5896799525407207,0.2309939815966238,-1.220038204739587,1.6574414738417935,0.7501569669201532,1,19001.118149791586,3.360521831565452,3.360521831565452,-0.6362984670882361,-0.9072845069216403
0.2488115542247132,0.6128417532231951,-0.3629076928065277,0.8789918580479744,0.07059061554314539,1,10026.810311731846,5.825531722202426,5.825531722202426,0.3652996255690046,-0.808401242504829
0.23766203405034825,-0.5546608259542841,-0.7250121617811424,0.1431411652426855,1.833169495356512,1,7170.573790590929,4.724374058815783,4.724374058815783,-0.29604939979988826,1.6900283301138266
0.31678736157574466,-0.8007633807104687,0.8144332003796321,-1.1138108357613672,-1.6697214220338599,0,0.0,6.790396328727106,,-0.06333970593532816,-0.5559105862724926
0.4140954344079587,-1.8027229583067896,-0.5051302451489017,-0.8444379942483504,0.3929747731364883,1,3342.3006728362384,3.866496389697721,3.866496389697721,-1.2258810542969998,1.2374127673848387
0.5431065413669048,0.8453824699755573,-0.5288506043859368,1.598406883613998,1.3757458711983444,1,11211.027338371736,5.410193875324461,5.410193875324461,0.4958296533788237,-0.2226610124156536
0.46768237415670366,-0.8946216887996917,0.2990392350772828,-0.60333665667615,1.8230815100741165,1,9966.508515638816,5.860859867843361,5.860859867843361,-0.1751044457230334,2.4264181667502664
0.24024908703882172,-0.41986790548140407,1.2336811283449232,-1.2078122984154764,-3.0774280560311267,0,0.0,7.408894910871306,,-0.05692004946520334,-1.8696157576156502
0.48401574198355823,0.6744680782581451,-1.1470881699752837,1.8370352456786898,1.074363697448036,1,36712.63260254179,4.66459882738393,4.66459882738393,0.4550771431341259,-0.7626715482306539
0.3703717088661791,-0.9204181665569044,0.08242649481000756,-0.5941735057115326,-1.1713289687808204,0,0.0,5.987508390422236,,0.1104027371058326,-0.5771554630692877
0.12249373096524108,0.7715213398683852,0.6323982676166493,0.09686097497871587,-0.20039958525319268,0,0.0,7.63589510680557,,0.7862650628947857,-0.29726056023190855
0.6367900158423706,-0.8219454306441454,0.00913509820413746,-0.09583841831342627,0.0881944847424942,1,5362.730891573896,4.665670793732331,4.665670793732331,-0.8134395608041146,0.18403290305592046
0.6587221796993546,0.7480002654843779,1.1146532274284073,0.4390852476845446,1.7807446340180118,1,9296.018632605952,6.13753324664502,6.13753324664502,-0.6982527809862304,1.3416593863334672
0.18958158806639622,-1.13534319524534,0.7798911186148424,-1.544024911030036,-1.692305602037395,0,0.0,6.588164604213739,,-0.36868046777845764,-0.14828069100735908
0.49826375789343336,1.0356712972721596,-1.2537705998361823,2.2433046257146074,1.4101482305073798,1,35698.58401714805,5.243872028881535,5.243872028881535,1.1840886002542113,-0.8331563952072277
0.22107106529189877,0.05960088332446483,-0.5330879964593571,0.4989226863143763,0.2626403583969979,1,4764.524268064372,4.446261549964863,4.446261549964863,-0.833146729375257,-0.2362823279173784
0.6146318763449632,-0.05845274641070741,-0.6663711136325358,1.0298465338410008,-0.060781546520824126,0,0.0,4.1206876675823665,,-0.5395217825802575,-1.090628080361825
0.18823372166402916,2.2696135764376546,0.5221299223345677,1.54168962246752,2.1552332299475987,1,7602.516694724702,5.719886157977008,5.719886157977008,-0.9163074650275682,0.6135436074800789
0.24088133438454934,-0.27984500778775795,-0.10422992633560446,-0.08450601044874928,-0.016454265250708866,0,0.0,5.9254845970246,,0.13278553948633773,0.06805174519804041
0.49818447654541786,-0.10585703120938082,-0.010845813478776377,0.34070492691742277,0.9291751968259216,1,10155.940833064386,4.60679109456061,4.60679109456061,-1.0067394905636895,0.5884702699084989
0.4977305409245745,-0.027166911542758465,0.023415158750771922,0.381282986373752,0.7367474781864567,1,12480.295317898546,5.282611646346054,5.282611646346054,-0.37426718002915027,0.3554644918127047
0.27578942006704427,1.3297844777031018,0.37594173316917684,0.9706762232612637,2.7225924613456933,1,11073.85459262328,4.589642797428736,4.589642797428736,-1.7631265359556354,1.7519162380844295
0.4055573156228318,-0.07817623849657915,0.406820268249294,-0.0740626278182398,2.0048306958854827,1,4411.410653438495,5.0808526819472,5.0808526819472,-1.1612817403981601,2.0788933237037224
0.2793479118548215,-0.5495123271964222,-0.16298913018410147,-0.21772394947487367,1.022296983304752,1,17487.934346205337,5.126100417706158,5.126100417706158,-0.5489130709306709,1.2400209327796257
0.255679155892876,2.871133075981571,1.3142619686043804,1.5499334985864333,0.9821704072687184,1,10031.57953895059,7.656910059004863,7.656910059004863,0.10811362752619383,-0.5677630913177149
0.016197997742032663,1.2632025425896507,0.3636831888766567,0.5728270664954548,0.9559299644378095,1,11057.004304712782,6.500568739329611,6.500568739329611,-0.13540754936287264,0.38310289794235475
0.5847483595906291,0.5555419877280576,-0.8820501786286492,1.6731586089876853,1.2062723822023766,1,29041.782576995825,4.562337865771205,4.562337865771205,0.13736120258623974,-0.46688622678530867
0.5507145301252935,-0.37625496395754776,1.8709741341459623,-1.229582704304241,-1.148479671681254,0,0.0,8.033071463010867,,0.12767550497250033,0.08110303262298703
0.29778269197103896,0.4832367583596161,-1.0335523877786117,1.3379221696005352,2.153823589757778,1,12558.348460218258,3.9116759144523585,3.9116759144523585,-0.6539335050576826,0.8159014201572431
0.48693258383673893,0.33576562323041936,0.1425098740788809,0.5858773623662934,-1.0660977958579245,0,0.0,6.691458568973015,,0.8732936977866634,-1.651975158224218
0.563692006323254,-1.2394310789164815,0.26286238674369644,-0.7396789986003887,-2.489223680066397,0,0.0,6.597620859735098,,0.7172886835772195,-1.7495446814660085
0.5912025656266297,0.49033923062930557,-0.4591784881433044,1.309295675738338,1.207104961223828,1,17994.28349505945,4.09754012421755,4.09754012421755,-0.8486038151326951,-0.10219071451450991
0.5169773169441548,-0.5823273999206089,-0.03982798000838906,-0.017187927051616612,-1.778486916057086,0,0.0,6.270546002130658,,0.7148548916269226,-1.7612989890054693
0.36624659652311387,1.6350792382596682,-1.6299834967332574,2.8567378803768646,2.5125400314717883,1,31162.459046238175,4.304906452273091,4.304906452273091,0.5635694091912429,-0.3441978489050762
0.3520806406258096,-1.5868814115307237,1.3434606992450684,-2.1311358593900733,-3.053824074658449,0,0.0,7.588790269038153,,0.11435713170149847,-0.9226882152683754
0.21998199523007295,-0.5880299280015959,0.6009569408187417,-0.9035674508548144,1.5300941042153517,1,2780.2642745132825,4.527553223848662,4.527553223848662,-2.1706636576601808,2.433661555070166
0.20549641899137527,0.19321517012867448,1.1908741011273294,-0.701502515597767,-1.5173237935053805,0,0.0,7.9472904173848695,,0.4950186728157894,-0.8158212779076135
0.17383821005201947,-0.8803599706937323,-0.6352579124294605,-0.2871809571973508,-1.1585079504745106,0,0.0,5.721476710969944,,0.5154630430665929,-0.8713269932771598
0.33540609483813183,0.5316801218257721,0.10911703459910614,0.5728885556340546,0.10257042209260003,1,13539.438549286715,5.502884942099791,5.502884942099791,-0.4477943420852404,-0.4703181335414546
0.49931679824688985,1.3012216137513144,-0.43139876604118244,1.8536651238528055,3.2995379223769645,1,41123.786071408074,4.360718443292213,4.360718443292213,-0.725818781172386,1.445872798524159
0.6116523013744877,1.1727058493915334,-1.2229064440813369,2.489710411899364,4.6161644531748856,1,34337.33410423666,3.738897025928906,3.738897025928906,-0.22906977238876253,2.126454041275522
0.6693816765192145,-1.7393768243185197,0.975468135029346,-1.5564061386418118,-1.1478427924032504,0,0.0,6.981915373862578,,0.33236913307299276,0.4085633462385615
0.41431064719291755,-0.8177651390679116,-0.9812927880673236,0.35018859655320655,0.9032406223048919,1,9244.760186341444,3.653501274619187,3.653501274619187,-0.8434254960248038,0.5530520257516853
0.41552227388842594,1.0430523897838828,-0.5442274181118898,1.6057201646495929,1.0996807494044123,1,18890.523039612275,5.358793340913698,5.358793340913698,0.3169282285252494,-0.5060394152451806
0.5666619266676133,-0.14321525170679517,-1.0368050532912694,1.170864427018954,1.8702431520323672,1,20577.04207744388,4.5264641375014145,4.5264641375014145,0.27413166978325626,0.6993787250134131
0.838239890627505,1.1424536718339349,2.1712816451000543,0.22424823958093576,0.8319539979185058,1,11984.05968733439,6.256651296765054,6.256651296765054,-1.693474885388383,0.60770575833757
0.6239078223093976,-0.8899116712278246,-0.48612601606162154,0.20044515162025212,0.3578436107615365,1,14901.561491659242,5.649459442569769,5.649459442569769,0.7746109583026015,0.15739845914128434
0.3086969491514761,-0.6607813240082818,1.83281220229246,-1.7695323957718918,-1.487137284625713,0,0.0,7.849704092541064,,-0.2863096688003143,0.28239511114617893
0.33717314438870655,-2.7501637047433705,-1.3689520080102369,-1.1057413980994335,-1.237754527585006,0,0.0,3.3360521415650313,,-0.7650087323751606,-0.13201312948557245
0.20987785268851347,-0.20628552468995,1.4404848373363721,-1.2223712228592434,0.3744615376267497,1,4964.951774762311,5.7893205900566596,5.7893205900566596,-1.9699259260220152,1.596832760485993
0.7151357673983556,-0.39742477855382957,0.6088921643244654,-0.07904689902632406,-0.8606492180245229,0,0.0,6.440145262336377,,0.301436189438904,-0.7816023189981988
0.6984585912474627,-0.023912957138413207,1.8763280025966933,-0.7346529173310964,-2.0504296456334714,0,0.0,9.100172640184681,,1.3579900168733967,-1.3157767283023751
0.6848891127694988,-0.3493936786699123,1.5987932108495577,-0.8214792327677702,-0.03640615132103109,0,0.0,6.644594844987827,,-0.7662741888891967,0.7850730814467392
0.1628326896203227,-0.41862326900756036,-1.095136832606739,0.4353469767860636,-0.13507176810205224,0,0.0,6.062705102205928,,1.418883736027723,-0.5704187448881158
0.1859076024153614,1.45694959696895,1.4743786806299253,0.13359841021190144,0.4914508756456178,1,9081.663688210545,7.259063743840631,7.259063743840631,-0.57011586416911,0.35785246543371635
0.7505072391823272,0.5344149704472253,0.5096868358092093,0.8351723709193765,0.4186272189174718,1,10842.425115862618,6.11142770583024,6.11142770583024,0.13740248612840522,-0.4165451520019047
0.2923950203494991,-0.4012022262001859,0.9620832630529326,-0.9178510620880336,-1.3480255445253642,0,0.0,6.4526569995774485,,-0.6136928058367941,-0.43017448243733053
0.656700038109088,0.43217915105005883,0.5029480119599906,0.6266863208698259,1.6659723821330323,1,10569.688461803375,5.367946468544749,5.367946468544749,-0.705533502579789,1.0392860612632064
0.37744506125812344,0.6659956514557291,0.2064266994342173,0.6708271118601734,2.0558195505562074,1,8477.61282517815,3.384901507299475,3.384901507299475,-2.6390700465464554,1.3849924386960342
0.08015269909243457,-0.03904849634613285,-0.7256622502464173,0.36926160956538673,0.24247532139243144,1,9867.745784394197,4.692182663393577,4.692182663393577,-0.5085639198421016,-0.12678628817295529
0.4033037921830917,-1.128269461437337,2.423616666470976,-2.4822814226277945,-1.953610456975517,0,0.0,8.02930463930454,,-0.7364168327736267,0.5286709656522774
0.561252551384461,-0.08445071754095543,-0.05138822954504073,0.4744490066179907,-0.2960964537699584,0,0.0,7.024786048278592,,1.5344617693020237,-0.7705454603879491
0.38170898294960515,-0.8700568553313947,0.07699884253431406,-0.531990331950454,-0.5582706830495114,0,0.0,5.121001214135661,,-0.7362820086401866,-0.026280351099057516
0.7913523538731408,-0.7997738691218421,-0.8208942520931822,0.7541885780450611,0.8423736758848701,1,19797.74066829999,4.5800635492595285,4.5800635492595285,0.3162365713301177,0.08818509783980896
0.18207129606840794,2.2903743207402716,2.0908828756269573,0.3744522656013636,1.2115377931611493,1,11331.452089275579,7.286063575260279,7.286063575260279,-1.3181580287947485,0.8370855275597857
0.6160598639886453,-0.287581999898653,-0.11016855049338009,0.4198625293408513,0.9267715269232126,1,11791.72602227849,5.146320659649467,5.146320659649467,-0.2074998086468662,0.5069089975823614
0.36694966712627997,1.468996756079739,0.3391919336204307,1.2396353430729332,1.11968955560121,1,13823.97577626622,5.95072427989718,5.95072427989718,-0.2512735199331365,-0.11994578747172303
0.6412113121803497,-0.6984346283637201,0.6010188707433239,-0.42879831572318294,-1.7071114633145008,0,0.0,7.493440744507112,,1.279560165085359,-1.2783131475913179
0.8438514275331643,1.4103763335248876,-0.009355182783954096,2.0950356977538913,2.3014600585901666,1,38428.8154365244,5.962020047623864,5.962020047623864,0.7441431677669452,0.2064243608362752
0.4307423368389323,1.147569681371534,1.1852654189520606,0.4179873196843169,-0.1558628107984743,0,0.0,6.956352899137787,,-0.22987518718751693,-0.5738501304827912
0.7145948090239673,1.242314822089193,0.15039697231317622,1.657872861723288,1.901064683071007,1,18318.45736613034,5.572517143847595,5.572517143847595,0.006304958833686004,0.24319182134771886
0.07530105979344438,-2.255541424145329,0.38755428547481885,-2.3562194939084935,-0.4507171093121971,0,0.0,6.664108721363176,,0.06626208328211258,1.9055023845962964
0.5584640259326309,-0.025850850100419046,0.2442650308030174,0.29875443932143253,-1.1752521656874353,0,0.0,6.656545300154794,,0.793447641473548,-1.4740066050088678
0.8933713794361385,-0.91439709695263,0.6672090437295105,-0.3215929529680812,-1.116816918241466,0,0.0,5.801197083740294,,-0.20543713457003507,-0.7952239652733847
0.6936010112861186,0.947258449744657,-0.6796618067691499,2.001277402596081,1.6327642172085501,1,31668.48797813997,3.9238130106346274,3.9238130106346274,-0.6289685679248996,-0.36851318538753075
0.2873862486437057,0.33782776975527046,-1.977193993311211,1.908020534944391,1.3092615640404817,1,10002.326931724325,4.123613229601767,4.123613229601767,0.725599907181042,-0.5987589709039095
0.7580831811387284,-0.7327590730937181,-0.11788597580599862,0.23898156426212203,1.9986922619704592,1,15773.934671963532,3.8090854072068723,3.8090854072068723,-1.3717614647260916,1.7597106977083372
0.6728164127528318,0.5929515983687718,-0.32039384397056353,1.4026063988077015,2.483369319047093,1,11134.599919591526,5.268164095338084,5.268164095338084,0.24239527496704452,1.0807629202393914
0.8848985088730215,-0.3971857836092827,0.05863936149567314,0.563025549788934,0.22388732460377525,1,23181.022181451375,4.8841593262226874,4.8841593262226874,-0.37150659044292966,-0.3391382251851588
0.5564509869740963,0.8971592531134651,0.46168921480641967,0.9175272864566607,2.1220224582538174,1,8770.394819160665,5.711882429083747,5.711882429083747,-0.4253104544040671,1.2044951717971566
