x1,x2,y
2.7187679842167363,-0.3300372961127598,-1.0
0.8465482564003466,-0.3259415134099138,-1.0
-2.3780798113235115,-4.212286807010835,-1.0
3.1294345831816397,1.1647337670121563,-1.0
-3.3345729992975675,-4.39513967233743,-1.0
-1.4160338050539698,-3.746978944074958,-1.0
-1.5287055482958294,-2.9376192242062755,-1.0
1.2027818720589325,-0.1902499105902542,-1.0
-0.08845853749241961,-1.3974664046252858,-1.0
-2.8497801586978695,-4.666691542764572,-1.0
-3.4099947857854875,-3.683621123253625,-1.0
0.7302102274154647,-0.7962148869452497,-1.0
-0.05961667361351708,-1.0358310637505876,-1.0
0.7096748493828082,-0.584643300582013,-1.0
0.44816704705874155,-0.6964962265736991,-1.0
2.73321375809776,0.7618383117018848,-1.0
2.928778005094177,0.4317963111298695,-1.0
-2.182199872283445,-4.342458894563626,-1.0
3.0948460862937397,-1.0263121304716551,-1.0
2.0140863842594854,0.4779879065848534,-1.0
0.9731837655607647,-0.22399590440264183,-1.0
1.117250872436645,-0.24819917533895153,-1.0
0.3224216093044978,-0.8725034593443631,-1.0
2.920843097499885,0.4696529084277441,-1.0
-1.8671575565990288,-3.4542864614538384,-1.0
0.695211945887066,-0.41902893198055086,-1.0
1.7110932341574125,2.803409716437616,1.0
1.9007592653472098,2.6035606159822375,1.0
1.8916902590071656,2.7414485474613217,1.0
-2.9513896655446965,-0.07306732784463388,1.0
-2.015025958219592,0.07606874446813627,1.0
2.7676951899283466,4.289358920612987,1.0
2.656024419101975,3.0568133041748817,1.0
-2.0609913968232907,-0.27283111252686176,1.0
0.3596296082030106,2.6629705962703003,1.0
-1.6612171908662319,0.2741799108417714,1.0
-0.5860065990370842,1.113345372368035,1.0
-3.3533860908631574,-0.7043149785345881,1.0
-1.5276783428427376,-0.19469469665940842,1.0
-1.6052336898786288,-0.12568667174004566,1.0
2.9339134366645183,5.990784132754312,1.0
0.6157915164297778,1.5189306940512834,1.0
-2.2573845459786894,-0.6802965674934582,1.0
-0.5070482022106213,1.0549722923366935,1.0
-0.049446864670321666,1.1377721497124385,1.0
0.9615208219823943,1.9024111994405,1.0
0.22713494893851083,1.616908942135658,1.0
-0.5530510485895963,1.618100859669103,1.0
-1.3244489175728695,0.9391321876410544,1.0
0.5249965616132144,1.4543816598334347,1.0
3.330824095695104,4.760173048854404,1.0
0.37090875070351403,2.0261603486848183,1.0
2.7090850270291114,3.2007957878604762,1.0
-3.3930929537144565,-1.657785759520914,1.0
-2.078318180239024,-0.35730255513898074,1.0
2.5533758552613346,2.9986306998625474,1.0
0.4863102789633853,3.1559320979743988,1.0
-0.08709344954072984,1.4363036566554008,1.0
-0.9183699792306994,0.3942440058123756,1.0
-1.4331400097734956,1.24095811705654,1.0
1.251808575874846,2.508577008980766,1.0
-0.9398546109399977,2.4391317972066506,1.0
-0.45335704815369526,2.5653212167002275,1.0
1.9379380154931045,4.083736621360256,1.0
3.123280807645566,3.869572091212285,1.0
3.4555979739025187,4.110407777908927,1.0
-0.10559334095006978,2.4042231683602893,1.0
-2.5328166149964515,-0.5052186277078979,1.0
-3.325534782954263,-1.0756014062677708,1.0
-0.037403061093382206,1.158110755981856,1.0
-2.965515059602703,-1.050272770378237,1.0
-2.6760084401235886,-1.0045278709023373,1.0
-1.8561264435710503,0.3178544531281756,1.0
3.443951685590485,3.7616139080278295,1.0
-2.364400097356039,-0.6712753584958174,1.0
-2.7290751670180877,-1.037114611825214,1.0
2.9114664213386625,3.418686284801378,1.0
0.8544881866698715,1.5919944343840104,1.0
1.679304916455873,4.352578031898221,1.0
-1.0168658117074485,0.23457814524645848,1.0
3.03682756292436,3.496511962967857,1.0
3.332704447499479,3.9625776829376926,1.0
0.40918991244509373,1.6146213019074025,1.0
3.40788193569521,3.795798456898349,1.0
0.040560469731298454,1.227455825989833,1.0
-0.42181801245902184,2.616420282913256,1.0
1.998038010219311,4.272832983138869,1.0
1.009733685312372,2.341549479351509,1.0
-2.09628750321735,-0.39834570463864316,1.0
0.10457500196976532,4.065190455552534,1.0
-3.3847837835946075,-1.6408048432898008,1.0
2.629618960942251,3.8297855074702456,1.0
0.2971212033745978,1.3964257231998318,1.0
-3.176690800195982,-1.62942132757111,1.0
3.0643124825796813,4.840337877055479,1.0
3.4960552743982927,4.048952196479846,1.0
1.6611379770108234,2.677676987056924,1.0
-0.4807358233380361,0.6797050919743387,1.0
0.6399349742436025,2.0349325463777186,1.0
-3.4283766849033093,-1.6942675219964525,1.0
-2.740854738911002,-1.2186938457390528,1.0
-1.1830039328065838,0.5829869309748623,1.0
-0.6211191805796306,0.43313366059312663,1.0
1.7916418264988518,2.669864595364522,1.0
-2.30489156388222,-0.1068498791157384,1.0
-2.687266847328623,-1.2068204105016263,1.0
1.3822475331604736,2.3755818080433104,1.0
2.716224839908749,3.119387052429893,1.0
2.657670766083016,3.1387951311768574,1.0
1.693413407219861,2.706829890320577,1.0
3.384971100592696,5.016270430393125,1.0
0.15464474613544432,1.100641886611632,1.0
1.921281410828355,3.620454993598069,1.0
-0.5797579592833664,0.8716117898745835,1.0
-1.0272103756838833,0.715156514483375,1.0
2.8757546451617646,3.4195836329473206,1.0
-0.4850509737863806,2.5513816418492445,1.0
1.7252972587111524,2.4726419538890987,1.0
-0.020841690097077592,1.4117872941395329,1.0
-2.714509531521774,-1.101724567378383,1.0
-2.611867454654078,-0.7816691262247628,1.0
0.07085810428900174,1.7759176862634172,1.0
1.4537452853025918,3.0698065798928527,1.0
1.6973894817126833,2.5844378028682304,1.0
-1.1501204147198383,0.3791317080191017,1.0
-3.435525394024002,-1.7905516360571925,1.0
